,observed_value,prediction,regressor,name_short,matrix,polarity,fold
6,1.3894938972636084,2.066362658490988,MLP,Arginine,CHCA,negative,0
7,1.7074449790562414,3.5585002199629794,MLP,Argininosuccinic acid,CHCA,negative,0
8,0.0,2.0768450009759847,MLP,3-Hydroxyanthranilic acid,CHCA,negative,0
9,0.0,2.615159373879313,MLP,3-Hydroxymethylglutaric acid,CHCA,negative,0
10,0.0,1.5785308933442883,MLP,4-Hydroxyproline,CHCA,negative,0
11,0.0,1.8167954623217977,MLP,5-Hydroxyindoleacetic acid,CHCA,negative,0
12,0.0,2.6089965780240036,MLP,Acetoacetic acid,CHCA,negative,0
13,0.0,0.759272025404797,MLP,Acetylcarnitine,CHCA,negative,0
14,0.0,1.5072737569535617,MLP,Adenine,CHCA,negative,0
15,0.0,2.9705870515637556,MLP,Adenosine monophosphate,CHCA,negative,0
16,0.0,1.0198547715073272,MLP,Agmatine,CHCA,negative,0
0,3.2472035399054384,2.5135832930657775,MLP,Ascorbic acid,CHCA,negative,1
1,2.326739689901946,3.354603041513211,MLP,Aspartic acid,CHCA,negative,1
2,2.577240686659833,3.5156007236497193,MLP,Cardiolipin 18:1,CHCA,negative,1
3,2.5388301381479095,2.6700720186110747,MLP,Carnosine,CHCA,negative,1
4,1.2088435106976922,3.9271438821371163,MLP,Cholic acid,CHCA,negative,1
5,4.474266817092202,2.165153364431563,MLP,Citric acid,CHCA,negative,1
6,1.7382379459310495,1.677121114735092,MLP,Citrulline,CHCA,negative,1
7,4.432684935238046,4.502418868566786,MLP,Coenzyme A,CHCA,negative,1
8,0.0,0.6244412153612997,MLP,Acetylcholine,CHCA,negative,1
