,prediction,observed_value,classifier,name_short,matrix,polarity,fold
0,0.020060575,True,pytorch_NN,Glucosamine 6-phosphate,CHCA,negative,3
1,0.9200192,True,pytorch_NN,Glucose 6-phosphate,CHCA,negative,3
2,0.9518752,True,pytorch_NN,Glutamic acid,CHCA,negative,3
3,0.95434636,True,pytorch_NN,Glycerol 3-phosphate,CHCA,negative,3
4,0.9938267,True,pytorch_NN,Histidine,CHCA,negative,3
5,0.027800992,True,pytorch_NN,Hypoxanthine,CHCA,negative,3
6,0.8978926,True,pytorch_NN,Lyso PA 18:1,CHCA,negative,3
7,1.899373e-05,False,pytorch_NN,Epinephrine,CHCA,negative,3
8,6.005956e-05,False,pytorch_NN,Estradiol,CHCA,negative,3
9,0.82994246,False,pytorch_NN,Flavin mononucleotide,CHCA,negative,3
10,0.1917756,False,pytorch_NN,Folic acid,CHCA,negative,3
11,0.5287546,False,pytorch_NN,GlcCer d18:1/18:0,CHCA,negative,3
12,0.002450601,False,pytorch_NN,Glucosamine,CHCA,negative,3
13,0.4952902,False,pytorch_NN,Glucose,CHCA,negative,3
14,0.02795467,False,pytorch_NN,Glutamine,CHCA,negative,3
15,0.9999701,False,pytorch_NN,Glutathione,CHCA,negative,3
0,0.08301266,True,pytorch_NN,Lyso PG 16:0,CHCA,negative,4
1,0.99801505,True,pytorch_NN,Lyso PI 17:1,CHCA,negative,4
2,0.98970664,True,pytorch_NN,Lyso PS 17:1,CHCA,negative,4
3,0.99991095,True,pytorch_NN,Malic acid,CHCA,negative,4
4,0.99847275,True,pytorch_NN,Malonic acid,CHCA,negative,4
5,0.0004984556,True,pytorch_NN,Mevalonic acid,CHCA,negative,4
6,0.99521565,True,pytorch_NN,Myo-inositol 1-phosphate,CHCA,negative,4
7,0.00039935624,False,pytorch_NN,Glycerophosphocholine,CHCA,negative,4
8,0.020587422,False,pytorch_NN,Glycine,CHCA,negative,4
9,0.011888621,False,pytorch_NN,Guanine,CHCA,negative,4
10,0.0022200348,False,pytorch_NN,Histamine,CHCA,negative,4
11,0.9893911,False,pytorch_NN,Homocysteine,CHCA,negative,4
12,0.9139745,False,pytorch_NN,Kynurenic acid,CHCA,negative,4
13,0.7653133,False,pytorch_NN,Kynurenine,CHCA,negative,4
14,0.84273577,False,pytorch_NN,L-Dopa,CHCA,negative,4
0,0.107109345,True,pytorch_NN,N-Acetylaspartic acid,CHCA,negative,5
1,0.24052608,True,pytorch_NN,N-Acetylaspartylglutamic acid,CHCA,negative,5
2,0.8395887,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,negative,5
3,0.015668612,True,pytorch_NN,Orotic acid,CHCA,negative,5
4,0.9749176,True,pytorch_NN,Oxalacetic acid,CHCA,negative,5
5,0.26057136,True,pytorch_NN,Oxidized glutathione,CHCA,negative,5
6,0.9798933,True,pytorch_NN,PA 16:0-18:1,CHCA,negative,5
7,0.81339973,False,pytorch_NN,Lactic acid,CHCA,negative,5
8,0.03467083,False,pytorch_NN,Lyso PC 15:0,CHCA,negative,5
9,0.9840889,False,pytorch_NN,Lyso PE 18:0,CHCA,negative,5
10,0.028965343,False,pytorch_NN,MG 18:1,CHCA,negative,5
11,0.011852937,False,pytorch_NN,Melatonin,CHCA,negative,5
12,0.012711137,False,pytorch_NN,Methionine,CHCA,negative,5
13,0.69753087,False,pytorch_NN,N-Acetylgalactosamine 6-phosphate,CHCA,negative,5
14,0.008585108,False,pytorch_NN,N-Acetylglucosamine,CHCA,negative,5
0,0.021803407,True,pytorch_NN,PE 18:0-20:4,CHCA,negative,6
1,0.9964803,True,pytorch_NN,PG 16:0-18:1,CHCA,negative,6
2,0.9999629,True,pytorch_NN,PI 16:0-18:1,CHCA,negative,6
3,0.9999949,True,pytorch_NN,PI(5)P 18:1,CHCA,negative,6
4,0.98459363,True,pytorch_NN,PS (POPS) 16:0-18:1,CHCA,negative,6
5,0.9954762,True,pytorch_NN,Palmitoyl-CoA,CHCA,negative,6
6,0.019750347,True,pytorch_NN,Pantetheine,CHCA,negative,6
7,0.0001587721,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",CHCA,negative,6
8,0.0001675388,False,pytorch_NN,Niacinamide,CHCA,negative,6
9,0.94326854,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),CHCA,negative,6
10,7.8365294e-05,False,pytorch_NN,Nicotinamide riboside,CHCA,negative,6
11,0.053562447,False,pytorch_NN,Nicotinamide ribotide,CHCA,negative,6
12,0.9403785,False,pytorch_NN,Nicotinic acid,CHCA,negative,6
13,0.017383555,False,pytorch_NN,Ornithine,CHCA,negative,6
14,0.00048684253,False,pytorch_NN,Palmitic acid,CHCA,negative,6
0,0.9971366,True,pytorch_NN,Pantothenic acid,CHCA,negative,7
1,0.018192643,True,pytorch_NN,Phenylalanine,CHCA,negative,7
2,0.996789,True,pytorch_NN,Phosphoenolpyruvic acid,CHCA,negative,7
3,0.0010273795,True,pytorch_NN,Proline,CHCA,negative,7
4,0.9304839,True,pytorch_NN,Quinolinic acid,CHCA,negative,7
5,0.9976356,True,pytorch_NN,Ribulose 5-phosphate,CHCA,negative,7
6,0.008525589,True,pytorch_NN,S-Adenosylhomocysteine,CHCA,negative,7
7,0.9994276,False,pytorch_NN,Phosphocreatine,CHCA,negative,7
8,0.0006156646,False,pytorch_NN,Phylloquinone,CHCA,negative,7
9,0.009978198,False,pytorch_NN,Propionylcarnitine,CHCA,negative,7
10,0.22255233,False,pytorch_NN,Prostaglandin E1,CHCA,negative,7
11,8.161215e-06,False,pytorch_NN,Putrescine,CHCA,negative,7
12,0.3182378,False,pytorch_NN,Pyridoxine,CHCA,negative,7
13,0.13284953,False,pytorch_NN,Pyruvic acid,CHCA,negative,7
14,0.023003945,False,pytorch_NN,Retinoic acid,CHCA,negative,7
0,0.96136814,True,pytorch_NN,Succinic acid,CHCA,negative,8
1,0.041559193,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),CHCA,negative,8
2,6.890867e-05,True,pytorch_NN,Taurine,CHCA,negative,8
3,0.96892595,True,pytorch_NN,Taurocholic acid,CHCA,negative,8
4,0.77624583,True,pytorch_NN,Tryptophan,CHCA,negative,8
5,0.9961528,True,pytorch_NN,Ureidosuccinic acid,CHCA,negative,8
6,0.9988362,True,pytorch_NN,Uridine diphosphate,CHCA,negative,8
7,0.002628252,False,pytorch_NN,Riboflavin,CHCA,negative,8
8,0.41832343,False,pytorch_NN,Ribulose,CHCA,negative,8
9,0.01742806,False,pytorch_NN,S-Adenosylmethionine,CHCA,negative,8
10,0.53900355,False,pytorch_NN,Serine,CHCA,negative,8
11,1.6472504e-06,False,pytorch_NN,Serotonin,CHCA,negative,8
12,7.3780293e-06,False,pytorch_NN,Spermidine,CHCA,negative,8
13,0.0027107552,False,pytorch_NN,Tetrahydrofolic acid,CHCA,negative,8
14,1.5335143e-05,False,pytorch_NN,Thiamine,CHCA,negative,8
0,0.97061497,True,pytorch_NN,Uridine diphosphate glucose,CHCA,negative,9
1,0.9869948,True,pytorch_NN,Uridine diphosphate glucuronic acid,CHCA,negative,9
2,0.5912279,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,CHCA,negative,9
3,0.98601156,True,pytorch_NN,Urocanic acid,CHCA,negative,9
4,0.98246884,True,pytorch_NN,Xanthine,CHCA,negative,9
5,0.9961545,True,pytorch_NN,cis-Aconitic acid,CHCA,negative,9
6,3.2254161e-31,True,pytorch_NN,myo-Inositol,CHCA,negative,9
7,0.010375552,False,pytorch_NN,Thymine,CHCA,negative,9
8,0.46148497,False,pytorch_NN,Tyrosine,CHCA,negative,9
9,0.96397316,False,pytorch_NN,Uracil,CHCA,negative,9
10,0.68487877,False,pytorch_NN,Uric acid,CHCA,negative,9
11,0.2266184,False,pytorch_NN,Uridine,CHCA,negative,9
12,0.005546928,False,pytorch_NN,Valine,CHCA,negative,9
13,0.0007922994,False,pytorch_NN,alpha-tocopherol,CHCA,negative,9
14,0.0074856034,False,pytorch_NN,gamma-Aminobutyric acid,CHCA,negative,9
0,0.03652722,True,pytorch_NN,2-Oxoglutaric acid,CHCA,positive,0
1,0.9512058,True,pytorch_NN,3-Hydroxyanthranilic acid,CHCA,positive,0
2,0.92400855,True,pytorch_NN,3-Phosphoglyceric acid,CHCA,positive,0
3,0.23551841,True,pytorch_NN,"4,5-Dihydroorotic acid",CHCA,positive,0
4,0.9312737,True,pytorch_NN,4-Hydroxyproline,CHCA,positive,0
5,0.92973536,True,pytorch_NN,6-Phosphogluconic acid,CHCA,positive,0
6,0.9697277,True,pytorch_NN,Acetyl-CoA,CHCA,positive,0
7,0.7287251,True,pytorch_NN,Acetylcarnitine,CHCA,positive,0
8,0.43486664,True,pytorch_NN,Acetylcholine,CHCA,positive,0
9,0.2026333,True,pytorch_NN,Adenine,CHCA,positive,0
10,0.99406,True,pytorch_NN,Adenosine diphosphate,CHCA,positive,0
11,0.9950788,True,pytorch_NN,Adenosine monophosphate,CHCA,positive,0
12,0.978095,True,pytorch_NN,Agmatine,CHCA,positive,0
13,0.96524274,True,pytorch_NN,Arginine,CHCA,positive,0
14,0.9847125,True,pytorch_NN,Argininosuccinic acid,CHCA,positive,0
15,0.83564115,False,pytorch_NN,3-Hydroxymethylglutaric acid,CHCA,positive,0
16,0.0993991,False,pytorch_NN,Acetoacetic acid,CHCA,positive,0
0,0.93265086,True,pytorch_NN,Ascorbic acid,CHCA,positive,1
1,0.9951212,True,pytorch_NN,Asparagine,CHCA,positive,1
2,0.9900871,True,pytorch_NN,Aspartic acid,CHCA,positive,1
3,0.7317097,True,pytorch_NN,Biotin,CHCA,positive,1
4,0.80428,True,pytorch_NN,CAR 16:0,CHCA,positive,1
5,0.9836053,True,pytorch_NN,Cardiolipin 18:1,CHCA,positive,1
6,0.80985683,True,pytorch_NN,Carnitine,CHCA,positive,1
7,0.9955711,True,pytorch_NN,Carnosine,CHCA,positive,1
8,0.96518254,True,pytorch_NN,Cer d8:1/22:0 Cer,CHCA,positive,1
9,0.060809843,True,pytorch_NN,Cholesteryl ester 17:0,CHCA,positive,1
10,0.581456,True,pytorch_NN,Cholic acid,CHCA,positive,1
11,0.15335308,True,pytorch_NN,Choline,CHCA,positive,1
12,0.019094085,True,pytorch_NN,Citric acid,CHCA,positive,1
13,0.99251634,True,pytorch_NN,Citrulline,CHCA,positive,1
14,0.9537808,True,pytorch_NN,Coenzyme A,CHCA,positive,1
15,0.11179981,False,pytorch_NN,Butyric acid,CHCA,positive,1
16,0.3767416,False,pytorch_NN,Cholecalciferol,CHCA,positive,1
0,0.78404343,True,pytorch_NN,Creatine,CHCA,positive,2
1,0.7132396,True,pytorch_NN,Creatinine,CHCA,positive,2
2,0.9541004,True,pytorch_NN,Cyclic adenosine monophosphate,CHCA,positive,2
3,0.9689032,True,pytorch_NN,Cysteine,CHCA,positive,2
4,0.97690225,True,pytorch_NN,Cystine,CHCA,positive,2
5,0.78230995,True,pytorch_NN,Cytidine,CHCA,positive,2
6,0.91693705,True,pytorch_NN,Cytidine monophosphate,CHCA,positive,2
7,0.674871,True,pytorch_NN,Cytosine,CHCA,positive,2
8,0.9373705,True,pytorch_NN,DG 18:0-22:6,CHCA,positive,2
9,0.892772,True,pytorch_NN,Dihydroxyacetone phosphate,CHCA,positive,2
10,0.97961104,True,pytorch_NN,Dopamine,CHCA,positive,2
11,0.9290703,True,pytorch_NN,Epinephrine,CHCA,positive,2
12,0.33745617,True,pytorch_NN,Estradiol,CHCA,positive,2
13,0.9305042,True,pytorch_NN,Flavin adenine dinucleotide,CHCA,positive,2
14,0.9136239,True,pytorch_NN,Flavin mononucleotide,CHCA,positive,2
15,0.2644109,False,pytorch_NN,Cholesterol,CHCA,positive,2
16,0.93038046,False,pytorch_NN,Cholesteryl acetate,CHCA,positive,2
0,0.9047403,True,pytorch_NN,Folic acid,CHCA,positive,3
1,0.92607266,True,pytorch_NN,"Fructose 1,6-bisphosphate",CHCA,positive,3
2,0.850137,True,pytorch_NN,Fumaric acid,CHCA,positive,3
3,0.44575697,True,pytorch_NN,GM3 Ganglioside 18:0,CHCA,positive,3
4,0.8991544,True,pytorch_NN,GlcCer d18:1/18:0,CHCA,positive,3
5,0.9707644,True,pytorch_NN,Gluconic acid,CHCA,positive,3
6,0.6908538,True,pytorch_NN,Glucosamine,CHCA,positive,3
7,0.9738442,True,pytorch_NN,Glucosamine 6-phosphate,CHCA,positive,3
8,0.9509066,True,pytorch_NN,Glucose 6-phosphate,CHCA,positive,3
9,0.54312915,True,pytorch_NN,Glucosyl cholesterol,CHCA,positive,3
10,0.9710702,True,pytorch_NN,Glutamic acid,CHCA,positive,3
11,0.97125727,True,pytorch_NN,Glutamine,CHCA,positive,3
12,0.9836789,True,pytorch_NN,Glutathione,CHCA,positive,3
13,0.97725403,True,pytorch_NN,Glycerol 3-phosphate,CHCA,positive,3
14,0.9810143,True,pytorch_NN,Glycerophosphocholine,CHCA,positive,3
15,0.76299554,False,pytorch_NN,Dihydroxyacetone,CHCA,positive,3
16,0.5517517,False,pytorch_NN,Glucose,CHCA,positive,3
0,0.8657527,True,pytorch_NN,Glycine,CHCA,positive,4
1,0.9954086,True,pytorch_NN,Histamine,CHCA,positive,4
2,0.9886924,True,pytorch_NN,Histidine,CHCA,positive,4
3,0.96860886,True,pytorch_NN,Homocysteine,CHCA,positive,4
4,0.98483723,True,pytorch_NN,Hypoxanthine,CHCA,positive,4
5,0.9866679,True,pytorch_NN,Kynurenine,CHCA,positive,4
6,0.97579837,True,pytorch_NN,L-Dopa,CHCA,positive,4
7,0.96742344,True,pytorch_NN,Lyso PA 18:1,CHCA,positive,4
8,0.983943,True,pytorch_NN,Lyso PC 15:0,CHCA,positive,4
9,0.98564315,True,pytorch_NN,Lyso PE 18:0,CHCA,positive,4
10,0.9707534,True,pytorch_NN,Lyso PG 16:0,CHCA,positive,4
11,0.94462657,True,pytorch_NN,Lyso PI 17:1,CHCA,positive,4
12,0.9820318,True,pytorch_NN,Lyso PS 17:1,CHCA,positive,4
13,0.9348853,True,pytorch_NN,MG 18:1,CHCA,positive,4
14,0.7499118,True,pytorch_NN,Malic acid,CHCA,positive,4
15,0.99144554,False,pytorch_NN,Guanine,CHCA,positive,4
16,0.75657725,False,pytorch_NN,Kynurenic acid,CHCA,positive,4
0,0.44215468,True,pytorch_NN,Malonic acid,CHCA,positive,5
1,0.05573449,True,pytorch_NN,Melatonin,CHCA,positive,5
2,0.9667768,True,pytorch_NN,Methionine,CHCA,positive,5
3,0.059733395,True,pytorch_NN,Mevalonic acid,CHCA,positive,5
4,0.8689955,True,pytorch_NN,Myo-inositol 1-phosphate,CHCA,positive,5
5,0.314826,True,pytorch_NN,N-Acetylaspartic acid,CHCA,positive,5
6,0.9603881,True,pytorch_NN,N-Acetylaspartylglutamic acid,CHCA,positive,5
7,0.021668974,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,CHCA,positive,5
8,0.00060626725,True,pytorch_NN,N-Acetylglucosamine,CHCA,positive,5
9,0.9932943,True,pytorch_NN,"N6,N6,N6-Trimethyllysine",CHCA,positive,5
10,0.9935429,True,pytorch_NN,Niacinamide,CHCA,positive,5
11,0.9955591,True,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),CHCA,positive,5
12,0.9932469,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,positive,5
13,0.98840386,True,pytorch_NN,Nicotinamide riboside,CHCA,positive,5
14,0.7957413,False,pytorch_NN,Lactic acid,CHCA,positive,5
15,0.6597901,False,pytorch_NN,Orotic acid,CHCA,positive,5
0,0.99461347,True,pytorch_NN,Nicotinamide ribotide,CHCA,positive,6
1,0.9433024,True,pytorch_NN,Nicotinic acid,CHCA,positive,6
2,0.9840806,True,pytorch_NN,Ornithine,CHCA,positive,6
3,0.9978625,True,pytorch_NN,Oxidized glutathione,CHCA,positive,6
4,0.9957384,True,pytorch_NN,PA 16:0-18:1,CHCA,positive,6
5,0.99832195,True,pytorch_NN,PC (O) C16-18:1,CHCA,positive,6
6,0.9985475,True,pytorch_NN,PC 15:0-18:1,CHCA,positive,6
7,0.99890244,True,pytorch_NN,PE 18:0-20:4,CHCA,positive,6
8,0.99790585,True,pytorch_NN,PG 16:0-18:1,CHCA,positive,6
9,0.98872304,True,pytorch_NN,PI 16:0-18:1,CHCA,positive,6
10,0.9906951,True,pytorch_NN,PI(5)P 18:1,CHCA,positive,6
11,0.9986884,True,pytorch_NN,PS (POPS) 16:0-18:1,CHCA,positive,6
12,0.99830097,True,pytorch_NN,Palmitoyl-CoA,CHCA,positive,6
13,0.9159563,True,pytorch_NN,Pantetheine,CHCA,positive,6
14,0.7347824,False,pytorch_NN,Oxalacetic acid,CHCA,positive,6
15,0.37433958,False,pytorch_NN,Palmitic acid,CHCA,positive,6
0,0.9289336,True,pytorch_NN,Pantothenic acid,CHCA,positive,7
1,0.9640991,True,pytorch_NN,Phenylalanine,CHCA,positive,7
2,0.94793475,True,pytorch_NN,Phosphoenolpyruvic acid,CHCA,positive,7
3,0.8053245,True,pytorch_NN,Phylloquinone,CHCA,positive,7
4,0.9485395,True,pytorch_NN,Proline,CHCA,positive,7
5,0.96099985,True,pytorch_NN,Propionylcarnitine,CHCA,positive,7
6,0.88214,True,pytorch_NN,Prostaglandin E1,CHCA,positive,7
7,0.96155834,True,pytorch_NN,Putrescine,CHCA,positive,7
8,0.93277043,True,pytorch_NN,Pyridoxine,CHCA,positive,7
9,0.93921906,True,pytorch_NN,Quinolinic acid,CHCA,positive,7
10,0.8900663,True,pytorch_NN,Retinoic acid,CHCA,positive,7
11,0.9164711,True,pytorch_NN,Riboflavin,CHCA,positive,7
12,0.94469637,True,pytorch_NN,Ribulose 5-phosphate,CHCA,positive,7
13,0.97048134,True,pytorch_NN,S-Adenosylhomocysteine,CHCA,positive,7
14,0.9482531,False,pytorch_NN,Phosphocreatine,CHCA,positive,7
15,0.024281537,False,pytorch_NN,Pyruvic acid,CHCA,positive,7
0,0.9925774,True,pytorch_NN,S-Adenosylmethionine,CHCA,positive,8
1,0.99818474,True,pytorch_NN,SM d18:1-16:0,CHCA,positive,8
2,0.9946473,True,pytorch_NN,Serine,CHCA,positive,8
3,0.95950973,True,pytorch_NN,Serotonin,CHCA,positive,8
4,0.97921914,True,pytorch_NN,Spermidine,CHCA,positive,8
5,0.8247807,True,pytorch_NN,Succinic acid,CHCA,positive,8
6,0.99842405,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),CHCA,positive,8
7,0.98784095,True,pytorch_NN,TG 15:0-18:1-15:0,CHCA,positive,8
8,0.9866143,True,pytorch_NN,Taurine,CHCA,positive,8
9,0.9955787,True,pytorch_NN,Taurocholic acid,CHCA,positive,8
10,0.99613684,True,pytorch_NN,Tetrahydrofolic acid,CHCA,positive,8
11,0.96875876,True,pytorch_NN,Thiamine,CHCA,positive,8
12,0.6022789,True,pytorch_NN,Thymine,CHCA,positive,8
13,0.98999596,True,pytorch_NN,Tryptophan,CHCA,positive,8
14,0.7647013,False,pytorch_NN,Ribulose,CHCA,positive,8
15,0.99427116,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,CHCA,positive,8
0,0.9987361,True,pytorch_NN,Tyrosine,CHCA,positive,9
1,0.00832273,True,pytorch_NN,Uracil,CHCA,positive,9
2,0.9936185,True,pytorch_NN,Ureidosuccinic acid,CHCA,positive,9
3,0.03248322,True,pytorch_NN,Uric acid,CHCA,positive,9
4,0.022485532,True,pytorch_NN,Uridine,CHCA,positive,9
5,0.2738228,True,pytorch_NN,Uridine diphosphate,CHCA,positive,9
6,0.010543408,True,pytorch_NN,Uridine diphosphate glucose,CHCA,positive,9
7,0.037407305,True,pytorch_NN,Uridine diphosphate glucuronic acid,CHCA,positive,9
8,0.9745575,True,pytorch_NN,Urocanic acid,CHCA,positive,9
9,0.9484115,True,pytorch_NN,Valine,CHCA,positive,9
10,0.12698705,True,pytorch_NN,Xanthine,CHCA,positive,9
11,0.089946695,True,pytorch_NN,alpha-tocopherol,CHCA,positive,9
12,0.95826876,True,pytorch_NN,cis-Aconitic acid,CHCA,positive,9
13,0.96292526,True,pytorch_NN,gamma-Aminobutyric acid,CHCA,positive,9
14,0.0037710276,False,pytorch_NN,myo-Inositol,CHCA,positive,9
0,0.4861828,True,pytorch_NN,2-Oxoglutaric acid,CMBT,negative,0
1,0.046875186,True,pytorch_NN,3-Hydroxymethylglutaric acid,CMBT,negative,0
2,0.022727625,True,pytorch_NN,"4,5-Dihydroorotic acid",CMBT,negative,0
3,0.0010574114,True,pytorch_NN,Asparagine,CMBT,negative,0
4,0.4922568,True,pytorch_NN,Aspartic acid,CMBT,negative,0
5,0.012091525,False,pytorch_NN,3-Hydroxyanthranilic acid,CMBT,negative,0
6,0.8865133,False,pytorch_NN,3-Phosphoglyceric acid,CMBT,negative,0
7,0.0021751826,False,pytorch_NN,4-Hydroxyproline,CMBT,negative,0
8,0.050751314,False,pytorch_NN,5-Hydroxyindoleacetic acid,CMBT,negative,0
9,0.99566025,False,pytorch_NN,6-Phosphogluconic acid,CMBT,negative,0
10,0.00407955,False,pytorch_NN,Acetoacetic acid,CMBT,negative,0
11,0.9458085,False,pytorch_NN,Acetyl-CoA,CMBT,negative,0
12,0.00030130614,False,pytorch_NN,Acetylcarnitine,CMBT,negative,0
13,0.00022053022,False,pytorch_NN,Acetylcholine,CMBT,negative,0
14,0.002404845,False,pytorch_NN,Adenine,CMBT,negative,0
15,0.0018933889,False,pytorch_NN,Adenosine diphosphate,CMBT,negative,0
0,0.99366283,True,pytorch_NN,Biotin,CMBT,negative,1
1,0.99930346,True,pytorch_NN,Cardiolipin 18:1,CMBT,negative,1
2,0.00041656,True,pytorch_NN,Carnosine,CMBT,negative,1
3,9.866677e-06,True,pytorch_NN,Cer d8:1/22:0 Cer,CMBT,negative,1
4,0.99982387,True,pytorch_NN,Citric acid,CMBT,negative,1
5,0.00051937636,False,pytorch_NN,Adenosine monophosphate,CMBT,negative,1
6,0.0030889136,False,pytorch_NN,Agmatine,CMBT,negative,1
7,0.030981034,False,pytorch_NN,Arginine,CMBT,negative,1
8,0.9995732,False,pytorch_NN,Argininosuccinic acid,CMBT,negative,1
9,0.06746069,False,pytorch_NN,Ascorbic acid,CMBT,negative,1
10,0.0025602204,False,pytorch_NN,Butyric acid,CMBT,negative,1
11,0.012937639,False,pytorch_NN,Carnitine,CMBT,negative,1
12,5.0091044e-06,False,pytorch_NN,Cholecalciferol,CMBT,negative,1
13,0.07625497,False,pytorch_NN,Cholic acid,CMBT,negative,1
14,7.447731e-08,False,pytorch_NN,Choline,CMBT,negative,1
15,0.9159295,False,pytorch_NN,Coenzyme A,CMBT,negative,1
0,0.0018968913,True,pytorch_NN,Citrulline,CMBT,negative,2
1,3.942352e-05,True,pytorch_NN,Flavin adenine dinucleotide,CMBT,negative,2
2,1.497941e-05,True,pytorch_NN,Flavin mononucleotide,CMBT,negative,2
3,0.003057587,True,pytorch_NN,Folic acid,CMBT,negative,2
4,0.61141396,True,pytorch_NN,Fumaric acid,CMBT,negative,2
5,0.00063670136,False,pytorch_NN,Creatine,CMBT,negative,2
6,0.043376196,False,pytorch_NN,Creatinine,CMBT,negative,2
7,0.0060129166,False,pytorch_NN,Cyclic adenosine monophosphate,CMBT,negative,2
8,0.0005432765,False,pytorch_NN,Cysteine,CMBT,negative,2
9,0.013034511,False,pytorch_NN,Cystine,CMBT,negative,2
10,0.15232168,False,pytorch_NN,Cytidine,CMBT,negative,2
11,0.0012677804,False,pytorch_NN,Cytidine monophosphate,CMBT,negative,2
12,0.021380574,False,pytorch_NN,Cytosine,CMBT,negative,2
13,0.00011335646,False,pytorch_NN,Dihydroxyacetone,CMBT,negative,2
14,0.0015770401,False,pytorch_NN,Dihydroxyacetone phosphate,CMBT,negative,2
15,5.6811885e-05,False,pytorch_NN,Dopamine,CMBT,negative,2
0,0.9992895,True,pytorch_NN,GM3 Ganglioside 18:0,CMBT,negative,3
1,0.32749084,True,pytorch_NN,Gluconic acid,CMBT,negative,3
2,0.0008315009,True,pytorch_NN,Glucosyl cholesterol,CMBT,negative,3
3,0.97849756,True,pytorch_NN,Glutamic acid,CMBT,negative,3
4,0.99287647,True,pytorch_NN,Histidine,CMBT,negative,3
5,0.0017203154,False,pytorch_NN,Epinephrine,CMBT,negative,3
6,9.521468e-05,False,pytorch_NN,Estradiol,CMBT,negative,3
7,0.0060044182,False,pytorch_NN,"Fructose 1,6-bisphosphate",CMBT,negative,3
8,0.99833715,False,pytorch_NN,GlcCer d18:1/18:0,CMBT,negative,3
9,0.33290124,False,pytorch_NN,Glucosamine,CMBT,negative,3
10,0.0013281615,False,pytorch_NN,Glucosamine 6-phosphate,CMBT,negative,3
11,0.9946226,False,pytorch_NN,Glucose,CMBT,negative,3
12,0.0047479346,False,pytorch_NN,Glucose 6-phosphate,CMBT,negative,3
13,0.9948506,False,pytorch_NN,Glutamine,CMBT,negative,3
14,0.037674412,False,pytorch_NN,Glutathione,CMBT,negative,3
15,0.039782353,False,pytorch_NN,Glycerol 3-phosphate,CMBT,negative,3
0,0.000763583,True,pytorch_NN,Kynurenic acid,CMBT,negative,4
1,0.049446322,True,pytorch_NN,Lyso PA 18:1,CMBT,negative,4
2,0.99398226,True,pytorch_NN,Lyso PG 16:0,CMBT,negative,4
3,0.9991067,True,pytorch_NN,Lyso PI 17:1,CMBT,negative,4
4,0.999752,True,pytorch_NN,Lyso PS 17:1,CMBT,negative,4
5,0.0001312126,False,pytorch_NN,Glycerophosphocholine,CMBT,negative,4
6,0.0013569638,False,pytorch_NN,Glycine,CMBT,negative,4
7,0.015180527,False,pytorch_NN,Guanine,CMBT,negative,4
8,3.3204185e-05,False,pytorch_NN,Histamine,CMBT,negative,4
9,0.000434175,False,pytorch_NN,Homocysteine,CMBT,negative,4
10,0.0020960683,False,pytorch_NN,Hypoxanthine,CMBT,negative,4
11,0.9568499,False,pytorch_NN,Kynurenine,CMBT,negative,4
12,0.0030265672,False,pytorch_NN,L-Dopa,CMBT,negative,4
13,0.26590738,False,pytorch_NN,Lactic acid,CMBT,negative,4
14,0.00042402095,False,pytorch_NN,Lyso PC 15:0,CMBT,negative,4
15,0.08005057,False,pytorch_NN,Lyso PE 18:0,CMBT,negative,4
0,0.99982196,True,pytorch_NN,Malic acid,CMBT,negative,5
1,0.1464544,True,pytorch_NN,N-Acetylaspartic acid,CMBT,negative,5
2,0.9820073,True,pytorch_NN,N-Acetylaspartylglutamic acid,CMBT,negative,5
3,0.00018709288,True,pytorch_NN,N-Acetylglucosamine,CMBT,negative,5
4,0.99763215,True,pytorch_NN,PG 16:0-18:1,CMBT,negative,5
5,0.059734687,False,pytorch_NN,Malonic acid,CMBT,negative,5
6,0.000120987315,False,pytorch_NN,Melatonin,CMBT,negative,5
7,0.00028965034,False,pytorch_NN,Methionine,CMBT,negative,5
8,0.97828305,False,pytorch_NN,Mevalonic acid,CMBT,negative,5
9,0.4014339,False,pytorch_NN,Myo-inositol 1-phosphate,CMBT,negative,5
10,0.0006147417,False,pytorch_NN,N-Acetylgalactosamine 6-phosphate,CMBT,negative,5
11,4.5624638e-05,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",CMBT,negative,5
12,7.1813745e-05,False,pytorch_NN,Niacinamide,CMBT,negative,5
